date,usd_twd_rate
2000/01/03,31.395
2000/01/04,30.602
2000/01/05,30.800
2000/01/06,30.854
2000/01/07,30.860
2000/01/10,30.835
2000/01/11,30.821
2000/01/12,30.828
2000/01/13,30.838
2000/01/14,30.850
2000/01/17,30.835
2000/01/18,30.837
2000/01/19,30.838
2000/01/20,30.832
2000/01/21,30.821
2000/01/24,30.812
2000/01/25,30.813
2000/01/26,30.794
2000/01/27,30.780
2000/01/28,30.709
2000/01/31,30.699
2000/02/01,30.685
2000/02/02,30.784
2000/02/03,30.788
2000/02/08,30.734
2000/02/09,30.637
2000/02/10,30.620
2000/02/11,30.625
2000/02/14,30.720
2000/02/15,30.712
2000/02/16,30.702
2000/02/17,30.715
2000/02/18,30.715
2000/02/21,30.707
2000/02/22,30.791
2000/02/23,30.785
2000/02/24,30.785
2000/02/25,30.764
2000/02/29,30.754
2000/03/01,30.736
2000/03/02,30.712
2000/03/03,30.745
2000/03/06,30.764
2000/03/07,30.762
2000/03/08,30.766
2000/03/09,30.758
2000/03/10,30.736
2000/03/13,30.741
2000/03/14,30.738
2000/03/15,30.742
2000/03/16,30.756
2000/03/17,30.766
2000/03/20,30.791
2000/03/21,30.738
2000/03/22,30.711
2000/03/23,30.674
2000/03/24,30.664
2000/03/27,30.627
2000/03/28,30.605
2000/03/29,30.531
2000/03/30,30.482
2000/03/31,30.490
2000/04/05,30.465
2000/04/06,30.469
2000/04/07,30.438
2000/04/10,30.302
2000/04/11,30.318
2000/04/12,30.309
2000/04/13,30.388
2000/04/14,30.460
2000/04/17,30.539
2000/04/18,30.535
2000/04/19,30.550
2000/04/20,30.552
2000/04/21,30.530
2000/04/24,30.566
2000/04/25,30.572
2000/04/26,30.631
2000/04/27,30.612
2000/04/28,30.618
2000/05/02,30.669
2000/05/03,30.693
2000/05/04,30.689
2000/05/05,30.648
2000/05/08,30.681
2000/05/09,30.690
2000/05/10,30.697
2000/05/11,30.752
2000/05/12,30.735
2000/05/15,30.767
2000/05/16,30.782
2000/05/17,30.686
2000/05/18,30.737
2000/05/19,30.713
2000/05/22,30.709
2000/05/23,30.749
2000/05/24,30.824
2000/05/25,30.813
2000/05/26,30.808
2000/05/29,30.846
2000/05/30,30.884
2000/05/31,30.813
2000/06/01,30.831
2000/06/02,30.831
2000/06/05,30.792
2000/06/07,30.791
2000/06/08,30.796
2000/06/09,30.786
2000/06/12,30.800
2000/06/13,30.801
2000/06/14,30.815
2000/06/15,30.828
2000/06/16,30.845
2000/06/19,30.843
2000/06/20,30.833
2000/06/21,30.817
2000/06/22,30.778
2000/06/23,30.767
2000/06/26,30.797
2000/06/27,30.790
2000/06/28,30.810
2000/06/29,30.808
2000/06/30,30.794
2000/07/03,30.812
2000/07/04,30.822
2000/07/05,30.814
2000/07/06,30.839
2000/07/07,30.839
2000/07/10,30.842
2000/07/11,30.842
2000/07/12,30.862
2000/07/13,30.887
2000/07/14,30.875
2000/07/17,30.912
2000/07/18,30.960
2000/07/19,31.014
2000/07/20,31.086
2000/07/21,31.019
2000/07/24,31.046
2000/07/25,31.063
2000/07/26,31.061
2000/07/27,31.052
2000/07/28,31.048
2000/07/31,31.067
2000/08/01,31.097
2000/08/02,31.086
2000/08/03,31.076
2000/08/04,31.071
2000/08/07,31.092
2000/08/08,31.088
2000/08/09,31.088
2000/08/10,31.069
2000/08/11,31.085
2000/08/14,31.085
2000/08/15,31.096
2000/08/16,31.095
2000/08/17,31.089
2000/08/18,31.086
2000/08/21,31.069
2000/08/22,31.080
2000/08/24,31.069
2000/08/25,31.072
2000/08/28,31.072
2000/08/29,31.070
2000/08/30,31.067
2000/08/31,31.070
2000/09/01,31.083
2000/09/04,31.063
2000/09/05,31.075
2000/09/06,31.075
2000/09/07,31.082
2000/09/08,31.089
2000/09/11,31.095
2000/09/13,31.112
2000/09/14,31.125
2000/09/15,31.151
2000/09/18,31.255
2000/09/19,31.275
2000/09/20,31.274
2000/09/21,31.263
2000/09/22,31.295
2000/09/25,31.272
2000/09/26,31.288
2000/09/27,31.291
2000/09/28,31.318
2000/09/29,31.318
2000/09/30,31.316
2000/10/02,31.314
2000/10/03,31.313
2000/10/04,31.322
2000/10/05,31.320
2000/10/06,31.296
2000/10/09,31.301
2000/10/11,31.298
2000/10/12,31.300
2000/10/13,31.920
2000/10/16,31.990
2000/10/17,32.260
2000/10/18,32.383
2000/10/19,32.325
2000/10/20,32.143
2000/10/23,32.076
2000/10/24,32.048
2000/10/25,32.072
2000/10/26,32.093
2000/10/27,32.267
2000/10/30,32.358
2000/10/31,32.357
2000/11/01,32.363
2000/11/02,32.271
2000/11/03,32.197
2000/11/06,32.159
2000/11/07,32.149
2000/11/08,32.119
2000/11/09,32.065
2000/11/10,32.062
2000/11/13,32.160
2000/11/14,32.168
2000/11/15,32.176
2000/11/16,32.196
2000/11/17,32.237
2000/11/20,32.442
2000/11/21,32.493
2000/11/22,32.870
2000/11/23,32.931
2000/11/24,32.875
2000/11/27,32.878
2000/11/28,32.928
2000/11/29,32.960
2000/11/30,33.046
2000/12/01,33.036
2000/12/04,33.071
2000/12/05,33.068
2000/12/06,33.065
2000/12/07,33.038
2000/12/08,33.020
2000/12/11,33.035
2000/12/12,33.088
2000/12/13,33.081
2000/12/14,33.077
2000/12/15,33.075
2000/12/18,33.076
2000/12/19,33.081
2000/12/20,33.129
2000/12/21,33.172
2000/12/22,33.180
2000/12/26,33.179
2000/12/27,33.165
2000/12/28,33.159
2000/12/29,33.079
2000/12/30,32.992
2001/01/02,32.943
2001/01/03,33.033
2001/01/04,32.948
2001/01/05,32.860
2001/01/08,32.789
2001/01/09,32.695
2001/01/10,32.673
2001/01/11,32.635
2001/01/12,32.699
2001/01/15,32.699
2001/01/16,32.686
2001/01/17,32.631
2001/01/18,32.616
2001/01/19,32.577
2001/01/20,32.564
2001/01/29,32.525
2001/01/30,32.435
2001/01/31,32.397
2001/02/01,32.365
2001/02/02,32.330
2001/02/05,32.309
2001/02/06,32.288
2001/02/07,32.288
2001/02/08,32.285
2001/02/09,32.282
2001/02/12,32.318
2001/02/13,32.334
2001/02/14,32.387
2001/02/15,32.344
2001/02/16,32.299
2001/02/19,32.290
2001/02/20,32.271
2001/02/21,32.287
2001/02/22,32.355
2001/02/23,32.351
2001/02/26,32.345
2001/02/27,32.343
2001/03/01,32.346
2001/03/02,32.359
2001/03/05,32.368
2001/03/06,32.362
2001/03/07,32.370
2001/03/08,32.381
2001/03/09,32.402
2001/03/12,32.473
2001/03/13,32.508
2001/03/14,32.520
2001/03/15,32.555
2001/03/16,32.683
2001/03/19,32.778
2001/03/20,32.775
2001/03/21,32.771
2001/03/22,32.864
2001/03/23,32.771
2001/03/26,32.699
2001/03/27,32.679
2001/03/28,32.669
2001/03/29,32.757
2001/03/30,32.837
2001/04/02,32.938
2001/04/03,32.900
2001/04/04,32.979
2001/04/06,32.940
2001/04/09,32.936
2001/04/10,32.927
2001/04/11,32.920
2001/04/12,32.909
2001/04/13,32.908
2001/04/16,32.931
2001/04/17,32.926
2001/04/18,32.920
2001/04/19,32.899
2001/04/20,32.890
2001/04/23,32.890
2001/04/24,32.885
2001/04/25,32.908
2001/04/26,32.918
2001/04/27,32.928
2001/04/30,32.918
2001/05/02,32.900
2001/05/03,32.890
2001/05/04,32.884
2001/05/07,32.879
2001/05/08,32.875
2001/05/09,32.879
2001/05/10,32.884
2001/05/11,32.882
2001/05/14,32.882
2001/05/15,32.930
2001/05/16,32.957
2001/05/17,32.952
2001/05/18,32.948
2001/05/21,33.456
2001/05/22,33.456
2001/05/23,33.437
2001/05/24,33.458
2001/05/25,33.495
2001/05/28,34.500
2001/05/29,34.072
2001/05/30,34.013
2001/05/31,33.965
2001/06/01,34.042
2001/06/04,34.065
2001/06/05,34.043
2001/06/06,34.065
2001/06/07,34.065
2001/06/08,34.053
2001/06/11,34.053
2001/06/12,34.065
2001/06/13,34.377
2001/06/14,34.395
2001/06/15,34.370
2001/06/18,34.379
2001/06/19,34.403
2001/06/20,34.400
2001/06/21,34.456
2001/06/22,34.434
2001/06/26,34.413
2001/06/27,34.456
2001/06/28,34.465
2001/06/29,34.435
2001/07/02,34.428
2001/07/03,34.394
2001/07/04,34.426
2001/07/05,34.465
2001/07/06,34.473
2001/07/09,34.545
2001/07/10,34.656
2001/07/11,35.050
2001/07/12,34.976
2001/07/13,34.975
2001/07/16,35.006
2001/07/17,35.047
2001/07/18,35.027
2001/07/19,35.015
2001/07/20,34.961
2001/07/23,34.893
2001/07/24,34.878
2001/07/25,34.850
2001/07/26,34.786
2001/07/27,34.767
2001/07/31,34.759
2001/08/01,34.730
2001/08/02,34.699
2001/08/03,34.669
2001/08/06,34.650
2001/08/07,34.668
2001/08/08,34.648
2001/08/09,34.662
2001/08/10,34.625
2001/08/13,34.599
2001/08/14,34.582
2001/08/15,34.570
2001/08/16,34.520
2001/08/17,34.541
2001/08/20,34.606
2001/08/21,34.586
2001/08/22,34.603
2001/08/23,34.629
2001/08/24,34.625
2001/08/27,34.609
2001/08/28,34.602
2001/08/29,34.593
2001/08/30,34.582
2001/08/31,34.554
2001/09/03,34.538
2001/09/04,34.548
2001/09/05,34.578
2001/09/06,34.616
2001/09/07,34.656
2001/09/10,34.651
2001/09/11,34.684
2001/09/12,34.599
2001/09/13,34.579
2001/09/14,34.575
2001/09/19,34.572
2001/09/20,34.575
2001/09/21,34.573
2001/09/24,34.578
2001/09/25,34.574
2001/09/26,34.568
2001/09/27,34.548
2001/09/28,34.549
2001/10/02,34.574
2001/10/03,34.569
2001/10/04,34.568
2001/10/05,34.559
2001/10/08,34.557
2001/10/09,34.555
2001/10/11,34.553
2001/10/12,34.550
2001/10/15,34.549
2001/10/16,34.549
2001/10/17,34.548
2001/10/18,34.545
2001/10/19,34.543
2001/10/22,34.543
2001/10/23,34.550
2001/10/24,34.545
2001/10/25,34.545
2001/10/26,34.539
2001/10/29,34.528
2001/10/30,34.526
2001/10/31,34.525
2001/11/01,34.529
2001/11/02,34.528
2001/11/05,34.526
2001/11/06,34.526
2001/11/07,34.520
2001/11/08,34.510
2001/11/09,34.500
2001/11/12,34.501
2001/11/13,34.505
2001/11/14,34.499
2001/11/15,34.501
2001/11/16,34.500
2001/11/19,34.495
2001/11/20,34.489
2001/11/21,34.483
2001/11/22,34.481
2001/11/23,34.481
2001/11/26,34.480
2001/11/27,34.468
2001/11/28,34.467
2001/11/29,34.465
2001/11/30,34.466
2001/12/03,34.465
2001/12/04,34.461
2001/12/05,34.460
2001/12/06,34.462
2001/12/07,34.455
2001/12/10,34.457
2001/12/11,34.456
2001/12/12,34.455
2001/12/13,34.464
2001/12/14,34.495
2001/12/17,34.580
2001/12/18,34.707
2001/12/19,34.727
2001/12/20,34.756
2001/12/21,34.916
2001/12/24,34.970
2001/12/25,35.021
2001/12/26,35.096
2001/12/27,35.127
2001/12/28,35.084
2001/12/31,34.999
2002/01/02,35.036
2002/01/03,35.030
2002/01/04,34.995
2002/01/07,34.943
2002/01/08,35.038
2002/01/09,35.050
2002/01/10,35.025
2002/01/11,35.045
2002/01/14,35.027
2002/01/15,34.999
2002/01/16,35.000
2002/01/17,35.006
2002/01/18,35.025
2002/01/21,35.010
2002/01/22,35.061
2002/01/23,35.082
2002/01/24,35.076
2002/01/25,35.057
2002/01/28,35.015
2002/01/29,35.001
2002/01/30,34.985
2002/01/31,34.980
2002/02/01,35.004
2002/02/04,34.998
2002/02/05,34.993
2002/02/06,35.016
2002/02/07,35.029
2002/02/08,35.080
2002/02/15,35.101
2002/02/18,35.085
2002/02/19,35.095
2002/02/20,35.098
2002/02/21,35.097
2002/02/22,35.102
2002/02/25,35.090
2002/02/26,35.088
2002/02/27,35.112
2002/03/01,35.103
2002/03/04,35.090
2002/03/05,35.069
2002/03/06,35.030
2002/03/07,34.989
2002/03/08,34.947
2002/03/11,34.949
2002/03/12,34.947
2002/03/13,34.980
2002/03/14,34.975
2002/03/15,34.985
2002/03/18,35.028
2002/03/19,35.049
2002/03/20,35.050
2002/03/21,35.035
2002/03/22,35.036
2002/03/25,35.046
2002/03/26,35.037
2002/03/27,35.024
2002/03/28,35.009
2002/03/29,35.000
2002/04/01,35.002
2002/04/02,35.005
2002/04/03,35.002
2002/04/04,34.999
2002/04/08,34.978
2002/04/09,34.982
2002/04/10,34.980
2002/04/11,34.990
2002/04/12,34.998
2002/04/15,34.992
2002/04/16,34.984
2002/04/17,34.963
2002/04/18,34.940
2002/04/19,34.898
2002/04/22,34.845
2002/04/23,34.810
2002/04/24,34.808
2002/04/25,34.783
2002/04/26,34.769
2002/04/29,34.730
2002/04/30,34.717
2002/05/02,34.645
2002/05/03,34.592
2002/05/06,34.565
2002/05/07,34.565
2002/05/08,34.588
2002/05/09,34.605
2002/05/10,34.573
2002/05/13,34.550
2002/05/14,34.579
2002/05/15,34.568
2002/05/16,34.538
2002/05/17,34.458
2002/05/20,34.412
2002/05/21,34.415
2002/05/22,34.393
2002/05/23,34.383
2002/05/24,34.414
2002/05/27,34.375
2002/05/28,34.309
2002/05/29,34.239
2002/05/30,34.190
2002/05/31,34.145
2002/06/03,34.139
2002/06/04,34.093
2002/06/05,34.097
2002/06/06,34.169
2002/06/07,34.159
2002/06/10,34.164
2002/06/11,34.117
2002/06/12,34.116
2002/06/13,34.121
2002/06/14,34.112
2002/06/17,34.101
2002/06/18,34.117
2002/06/19,34.099
2002/06/20,34.023
2002/06/21,33.855
2002/06/24,33.772
2002/06/25,33.738
2002/06/26,33.622
2002/06/27,33.600
2002/06/28,33.558
2002/07/01,33.568
2002/07/02,33.585
2002/07/03,33.595
2002/07/04,33.574
2002/07/05,33.580
2002/07/08,33.513
2002/07/09,33.380
2002/07/10,33.282
2002/07/11,33.284
2002/07/12,33.284
2002/07/15,33.206
2002/07/16,33.100
2002/07/17,32.999
2002/07/18,33.040
2002/07/19,33.023
2002/07/22,33.028
2002/07/23,33.289
2002/07/24,33.437
2002/07/25,33.409
2002/07/26,33.689
2002/07/29,33.894
2002/07/30,33.807
2002/07/31,33.758
2002/08/01,33.667
2002/08/02,33.723
2002/08/05,33.825
2002/08/06,34.030
2002/08/07,33.895
2002/08/08,33.998
2002/08/09,33.919
2002/08/12,33.870
2002/08/13,33.845
2002/08/14,33.735
2002/08/15,33.825
2002/08/16,33.890
2002/08/19,33.985
2002/08/20,34.000
2002/08/21,33.995
2002/08/22,34.057
2002/08/23,34.139
2002/08/26,34.245
2002/08/27,34.236
2002/08/28,34.230
2002/08/29,34.193
2002/08/30,34.247
2002/09/02,34.325
2002/09/03,34.325
2002/09/04,34.236
2002/09/05,34.122
2002/09/09,34.254
2002/09/10,34.303
2002/09/11,34.395
2002/09/12,34.410
2002/09/13,34.410
2002/09/16,34.776
2002/09/17,34.781
2002/09/18,34.685
2002/09/19,34.620
2002/09/20,34.772
2002/09/23,34.820
2002/09/24,34.835
2002/09/25,34.900
2002/09/26,34.993
2002/09/27,34.921
2002/09/30,34.918
2002/10/01,34.915
2002/10/02,34.979
2002/10/03,34.993
2002/10/04,34.994
2002/10/07,35.069
2002/10/08,35.118
2002/10/09,35.111
2002/10/11,35.157
2002/10/14,35.168
2002/10/15,35.168
2002/10/16,34.970
2002/10/17,34.850
2002/10/18,34.928
2002/10/21,34.895
2002/10/22,34.926
2002/10/23,34.790
2002/10/24,34.805
2002/10/25,34.805
2002/10/28,34.899
2002/10/29,34.815
2002/10/30,34.810
2002/10/31,34.761
2002/11/01,34.795
2002/11/04,34.698
2002/11/05,34.625
2002/11/06,34.685
2002/11/07,34.596
2002/11/08,34.505
2002/11/11,34.415
2002/11/12,34.565
2002/11/13,34.619
2002/11/14,34.736
2002/11/15,34.710
2002/11/18,34.757
2002/11/19,34.781
2002/11/20,34.865
2002/11/21,34.798
2002/11/22,34.757
2002/11/25,34.804
2002/11/26,34.773
2002/11/27,34.820
2002/11/28,34.805
2002/11/29,34.812
2002/12/02,34.838
2002/12/03,34.888
2002/12/04,34.881
2002/12/05,34.944
2002/12/06,34.902
2002/12/09,34.805
2002/12/10,34.854
2002/12/11,34.860
2002/12/12,34.838
2002/12/13,34.835
2002/12/16,34.796
2002/12/17,34.785
2002/12/18,34.848
2002/12/19,34.885
2002/12/20,34.853
2002/12/23,34.818
2002/12/24,34.848
2002/12/25,34.850
2002/12/26,34.868
2002/12/27,34.878
2002/12/30,34.835
2002/12/31,34.753
2003/01/02,34.791
2003/01/03,34.806
2003/01/06,34.645
2003/01/07,34.599
2003/01/08,34.642
2003/01/09,34.559
2003/01/10,34.594
2003/01/13,34.558
2003/01/14,34.528
2003/01/15,34.490
2003/01/16,34.450
2003/01/17,34.467
2003/01/20,34.485
2003/01/21,34.680
2003/01/22,34.644
2003/01/23,34.658
2003/01/24,34.575
2003/01/27,34.560
2003/01/28,34.660
2003/01/29,34.655
2003/01/30,34.703
2003/02/06,34.734
2003/02/07,34.757
2003/02/10,34.779
2003/02/11,34.855
2003/02/12,34.815
2003/02/13,34.817
2003/02/14,34.819
2003/02/17,34.832
2003/02/18,34.788
2003/02/19,34.804
2003/02/20,34.792
2003/02/21,34.751
2003/02/24,34.778
2003/02/25,34.740
2003/02/26,34.784
2003/02/27,34.746
2003/03/03,34.759
2003/03/04,34.662
2003/03/05,34.615
2003/03/06,34.668
2003/03/07,34.640
2003/03/10,34.597
2003/03/11,34.620
2003/03/12,34.721
2003/03/13,34.739
2003/03/14,34.707
2003/03/17,34.703
2003/03/18,34.730
2003/03/19,34.780
2003/03/20,34.775
2003/03/21,34.791
2003/03/24,34.788
2003/03/25,34.753
2003/03/26,34.794
2003/03/27,34.790
2003/03/28,34.792
2003/03/31,34.750
2003/04/01,34.768
2003/04/02,34.798
2003/04/03,34.812
2003/04/04,34.825
2003/04/07,34.844
2003/04/08,34.818
2003/04/09,34.812
2003/04/10,34.767
2003/04/11,34.796
2003/04/14,34.806
2003/04/15,34.813
2003/04/16,34.797
2003/04/17,34.778
2003/04/18,34.785
2003/04/21,34.796
2003/04/22,34.816
2003/04/23,34.812
2003/04/24,34.856
2003/04/25,34.944
2003/04/28,34.938
2003/04/29,34.898
2003/04/30,34.849
2003/05/02,34.792
2003/05/05,34.801
2003/05/06,34.745
2003/05/07,34.712
2003/05/08,34.719
2003/05/09,34.775
2003/05/12,34.715
2003/05/13,34.721
2003/05/14,34.691
2003/05/15,34.647
2003/05/16,34.708
2003/05/19,34.628
2003/05/20,34.695
2003/05/21,34.657
2003/05/22,34.690
2003/05/23,34.707
2003/05/26,34.709
2003/05/27,34.712
2003/05/28,34.730
2003/05/29,34.772
2003/05/30,34.712
2003/06/02,34.699
2003/06/03,34.687
2003/06/05,34.665
2003/06/06,34.665
2003/06/09,34.662
2003/06/10,34.677
2003/06/11,34.682
2003/06/12,34.667
2003/06/13,34.645
2003/06/16,34.599
2003/06/17,34.522
2003/06/18,34.545
2003/06/19,34.614
2003/06/20,34.593
2003/06/23,34.591
2003/06/24,34.580
2003/06/25,34.556
2003/06/26,34.576
2003/06/27,34.615
2003/06/30,34.612
2003/07/01,34.584
2003/07/02,34.536
2003/07/03,34.465
2003/07/04,34.390
2003/07/07,34.405
2003/07/08,34.380
2003/07/09,34.350
2003/07/10,34.341
2003/07/11,34.400
2003/07/14,34.376
2003/07/15,34.364
2003/07/16,34.410
2003/07/17,34.420
2003/07/18,34.468
2003/07/21,34.425
2003/07/22,34.441
2003/07/23,34.417
2003/07/24,34.398
2003/07/25,34.405
2003/07/28,34.388
2003/07/29,34.380
2003/07/30,34.400
2003/07/31,34.417
2003/08/01,34.510
2003/08/04,34.430
2003/08/05,34.466
2003/08/06,34.446
2003/08/07,34.446
2003/08/08,34.415
2003/08/11,34.389
2003/08/12,34.382
2003/08/13,34.385
2003/08/14,34.387
2003/08/15,34.358
2003/08/18,34.358
2003/08/19,34.353
2003/08/20,34.298
2003/08/21,34.238
2003/08/22,34.217
2003/08/25,34.180
2003/08/26,34.194
2003/08/27,34.209
2003/08/28,34.210
2003/08/29,34.170
2003/09/01,34.112
2003/09/02,34.115
2003/09/03,34.095
2003/09/04,34.120
2003/09/05,34.117
2003/09/08,34.129
2003/09/09,34.097
2003/09/10,34.090
2003/09/12,34.100
2003/09/15,34.147
2003/09/16,34.103
2003/09/17,34.090
2003/09/18,34.091
2003/09/19,34.058
2003/09/22,33.805
2003/09/23,33.735
2003/09/24,33.760
2003/09/25,33.795
2003/09/26,33.791
2003/09/29,33.790
2003/09/30,33.780
2003/10/01,33.810
2003/10/02,33.768
2003/10/03,33.767
2003/10/06,33.810
2003/10/07,33.793
2003/10/08,33.768
2003/10/09,33.743
2003/10/13,33.710
2003/10/14,34.051
2003/10/15,33.900
2003/10/16,33.950
2003/10/17,33.920
2003/10/20,33.915
2003/10/21,34.000
2003/10/22,34.005
2003/10/23,33.975
2003/10/24,34.020
2003/10/27,33.992
2003/10/28,33.988
2003/10/29,33.945
2003/10/30,33.910
2003/10/31,33.980
2003/11/03,34.025
2003/11/04,34.025
2003/11/05,34.018
2003/11/06,34.020
2003/11/07,34.012
2003/11/10,33.975
2003/11/11,34.029
2003/11/12,34.009
2003/11/13,33.995
2003/11/14,33.984
2003/11/17,34.024
2003/11/18,34.024
2003/11/19,34.004
2003/11/20,34.027
2003/11/21,34.045
2003/11/24,34.070
2003/11/25,34.110
2003/11/26,34.180
2003/11/27,34.220
2003/11/28,34.208
2003/12/01,34.167
2003/12/02,34.148
2003/12/03,34.115
2003/12/04,34.098
2003/12/05,34.104
2003/12/08,34.060
2003/12/09,34.015
2003/12/10,34.040
2003/12/11,34.048
2003/12/12,34.028
2003/12/15,34.015
2003/12/16,34.016
2003/12/17,34.042
2003/12/18,34.054
2003/12/19,34.052
2003/12/22,34.058
2003/12/23,34.050
2003/12/24,34.056
2003/12/25,34.045
2003/12/26,34.052
2003/12/29,34.061
2003/12/30,34.033
2003/12/31,33.978
2004/01/02,33.976
2004/01/05,33.900
2004/01/06,33.830
2004/01/07,33.809
2004/01/08,33.797
2004/01/09,33.788
2004/01/12,33.717
2004/01/13,33.718
2004/01/14,33.690
2004/01/15,33.700
2004/01/16,33.685
2004/01/19,33.680
2004/01/20,33.719
2004/01/27,33.525
2004/01/28,33.368
2004/01/29,33.388
2004/01/30,33.390
2004/02/02,33.333
2004/02/03,33.273
2004/02/04,33.288
2004/02/05,33.285
2004/02/06,33.295
2004/02/09,33.227
2004/02/10,33.195
2004/02/11,33.149
2004/02/12,33.129
2004/02/13,33.130
2004/02/16,33.105
2004/02/17,33.107
2004/02/18,33.100
2004/02/19,33.179
2004/02/20,33.220
2004/02/23,33.299
2004/02/24,33.301
2004/02/25,33.252
2004/02/26,33.311
2004/02/27,33.365
2004/03/01,33.320
2004/03/02,33.323
2004/03/03,33.377
2004/03/04,33.342
2004/03/05,33.401
2004/03/08,33.403
2004/03/09,33.327
2004/03/10,33.384
2004/03/11,33.387
2004/03/12,33.472
2004/03/15,33.427
2004/03/16,33.360
2004/03/17,33.293
2004/03/18,33.228
2004/03/19,33.253
2004/03/22,33.285
2004/03/23,33.285
2004/03/24,33.251
2004/03/25,33.278
2004/03/26,33.274
2004/03/29,33.194
2004/03/30,33.160
2004/03/31,33.020
2004/04/01,32.950
2004/04/02,32.929
2004/04/05,32.949
2004/04/06,32.990
2004/04/07,32.924
2004/04/08,32.910
2004/04/09,32.940
2004/04/12,32.884
2004/04/13,32.798
2004/04/14,32.920
2004/04/15,33.015
2004/04/16,32.975
2004/04/19,32.925
2004/04/20,32.945
2004/04/21,33.021
2004/04/22,33.110
2004/04/23,33.093
2004/04/26,33.062
2004/04/27,33.044
2004/04/28,33.081
2004/04/29,33.295
2004/04/30,33.369
2004/05/03,33.328
2004/05/04,33.277
2004/05/05,33.252
2004/05/06,33.195
2004/05/07,33.314
2004/05/10,33.600
2004/05/11,33.647
2004/05/12,33.505
2004/05/13,33.621
2004/05/14,33.663
2004/05/17,33.686
2004/05/18,33.683
2004/05/19,33.516
2004/05/20,33.617
2004/05/21,33.549
2004/05/24,33.588
2004/05/25,33.619
2004/05/26,33.561
2004/05/27,33.537
2004/05/28,33.449
2004/05/31,33.389
2004/06/01,33.445
2004/06/02,33.559
2004/06/03,33.591
2004/06/04,33.582
2004/06/07,33.487
2004/06/08,33.470
2004/06/09,33.425
2004/06/10,33.530
2004/06/11,33.605
2004/06/14,33.700
2004/06/15,33.696
2004/06/16,33.694
2004/06/17,33.711
2004/06/18,33.785
2004/06/21,33.775
2004/06/23,33.780
2004/06/24,33.707
2004/06/25,33.680
2004/06/28,33.751
2004/06/29,33.767
2004/06/30,33.775
2004/07/01,33.699
2004/07/02,33.724
2004/07/05,33.710
2004/07/06,33.733
2004/07/07,33.712
2004/07/08,33.746
2004/07/09,33.719
2004/07/12,33.700
2004/07/13,33.732
2004/07/14,33.787
2004/07/15,33.911
2004/07/16,33.877
2004/07/19,33.876
2004/07/20,33.935
2004/07/21,33.946
2004/07/22,33.994
2004/07/23,34.065
2004/07/26,34.098
2004/07/27,34.135
2004/07/28,34.199
2004/07/29,34.185
2004/07/30,34.136
2004/08/02,34.103
2004/08/03,34.100
2004/08/04,34.173
2004/08/05,34.155
2004/08/06,34.156
2004/08/09,34.106
2004/08/10,34.098
2004/08/11,34.140
2004/08/12,34.140
2004/08/13,34.192
2004/08/16,34.195
2004/08/17,34.188
2004/08/18,34.179
2004/08/19,34.070
2004/08/20,34.046
2004/08/23,34.068
2004/08/26,34.075
2004/08/27,34.065
2004/08/30,34.079
2004/08/31,34.053
2004/09/01,33.963
2004/09/02,33.920
2004/09/03,33.907
2004/09/06,33.933
2004/09/07,33.929
2004/09/08,33.914
2004/09/09,33.902
2004/09/10,33.925
2004/09/13,33.907
2004/09/14,33.870
2004/09/15,33.811
2004/09/16,33.834
2004/09/17,33.868
2004/09/20,33.893
2004/09/21,33.920
2004/09/22,33.902
2004/09/23,33.960
2004/09/24,33.981
2004/09/27,33.998
2004/09/29,34.010
2004/09/30,33.984
2004/10/01,33.940
2004/10/04,33.876
2004/10/05,33.918
2004/10/06,33.919
2004/10/07,33.907
2004/10/08,33.880
2004/10/11,33.827
2004/10/12,33.878
2004/10/13,33.890
2004/10/14,33.870
2004/10/15,33.866
2004/10/18,33.862
2004/10/19,33.856
2004/10/20,33.814
2004/10/21,33.796
2004/10/22,33.796
2004/10/26,33.693
2004/10/27,33.615
2004/10/28,33.520
2004/10/29,33.435
2004/11/01,33.460
2004/11/02,33.482
2004/11/03,33.427
2004/11/04,33.285
2004/11/05,33.075
2004/11/08,32.890
2004/11/09,32.974
2004/11/10,33.117
2004/11/11,33.091
2004/11/12,32.990
2004/11/15,32.802
2004/11/16,32.819
2004/11/17,32.659
2004/11/18,32.420
2004/11/19,32.554
2004/11/22,32.479
2004/11/23,32.487
2004/11/24,32.387
2004/11/25,32.239
2004/11/26,32.095
2004/11/29,32.155
2004/11/30,32.205
2004/12/01,32.199
2004/12/02,31.990
2004/12/03,32.200
2004/12/06,32.070
2004/12/07,32.100
2004/12/08,32.260
2004/12/09,32.335
2004/12/10,32.475
2004/12/13,32.450
2004/12/14,32.444
2004/12/15,32.447
2004/12/16,32.340
2004/12/17,32.360
2004/12/20,32.408
2004/12/21,32.338
2004/12/22,32.302
2004/12/23,32.228
2004/12/24,32.190
2004/12/27,32.180
2004/12/28,32.030
2004/12/29,31.976
2004/12/30,31.978
2004/12/31,31.917
2005/01/03,31.845
2005/01/04,31.846
2005/01/05,32.060
2005/01/06,32.179
2005/01/07,32.138
2005/01/10,32.263
2005/01/11,32.122
2005/01/12,32.028
2005/01/13,31.868
2005/01/14,32.019
2005/01/17,31.804
2005/01/18,31.893
2005/01/19,31.802
2005/01/20,31.875
2005/01/21,31.913
2005/01/24,31.830
2005/01/25,31.881
2005/01/26,31.894
2005/01/27,31.863
